text,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
EstertocoaSandra,o,o,1,0.080,0,0.080,0.9,232.590,234.32,0.016,229.09,0.080,234.044,233.642,231.701,230.974,78.642,80.902
EstertocoaSandra,a,a,1,0.100,0,0.100,0.98,212.249,229.09,0,198.03,0.088,226.017,217.888,206.226,198.863,74.660,78.751
EstertocoaSandra,s,s,0,0.100,0,0.100,1.08,190.555,199.82,0,186.74,0.023,191.012,186.743,--undefined--,--undefined--,61.694,66.082
EstertocoaSandra,a,a,0,0.170,0,0.170,1.18,251.982,270.62,0.013,233.02,0.170,265.779,256.390,249.096,239.259,75.781,78.775
EstertocoaSandra,n,n,0,0.110,0,0.110,1.35,218.598,233.02,0,212.58,0.058,226.801,216.931,213.622,217.039,70.696,71.602
EstertocoaSandra,d,d,0,0.040,0,0.040,1.46,215.486,231.56,0.040,206.36,0.018,213.216,208.820,212.791,227.116,69.332,72.975
EstertocoaSandra,rf,rf,0,0.070,0,0.070,1.5,249.047,268.99,0.070,231.56,0,238.516,245.356,248.965,263.353,73.106,75.167
EstertocoaSandra,a,a,1,0.180,0,0.180,1.57,280.153,360.27,0.078,160.22,0.098,279.918,318.325,185.309,--undefined--,61.054,76.092
EstertocoaSandra,sp,sp,0,0.130,0,0.130,1.75,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,10.474,48.487
EvapateoaEdgar,e,e,0,0.210,0,0.210,0,226.091,231.81,0.052,223.07,0.077,231.793,224.652,225.574,227.450,75.833,81.259
EvapateoaEdgar,b,b,0,0.060,0,0.060,0.21,221.902,237.62,0.060,213.20,0.024,220.303,214.252,219.990,233.062,72.946,76.070
EvapateoaEdgar,a,a,1,0.110,0,0.110,0.27,224.420,239.60,0.009,210.28,0.110,237.445,226.928,219.284,214.022,79.395,80.899
EvapateoaEdgar,p,p,0,0.070,0,0.070,0.38,196.795,210.28,0,188.26,0.016,198.007,195.319,199.117,--undefined--,58.726,66.758
EvapateoaEdgar,a,a,0,0.110,0,0.110,0.45,218.129,230.39,0.012,201.65,0.110,227.617,220.632,216.187,210.495,77.612,80.812
EvapateoaEdgar,t,t,0,0.060,0,0.060,0.56,193.541,201.65,0,189.05,0.012,194.140,189.053,--undefined--,--undefined--,53.049,65.857
EvapateoaEdgar,e,e,0,0.190,0,0.190,0.62,256.248,291.97,0.190,217.41,0.020,219.486,243.845,271.056,285.187,73.863,75.338
EvapateoaEdgar,o,o,1,0.080,0,0.080,0.81,294.589,298.28,0.037,285.41,0.080,294.342,297.565,296.309,290.140,73.606,73.812
EvapateoaEdgar,a,a,1,0.160,0,0.160,0.89,240.932,285.41,0,223.92,0.074,271.103,233.192,228.854,230.579,75.333,76.189
EvapateoaEdgar,e,e,0,0.060,0,0.060,1.05,208.605,225.14,0,190.45,0.060,221.680,215.486,204.789,192.465,77.164,77.950
EvapateoaEdgar,D,D,0,0.030,0,0.030,1.11,188.785,190.45,0,186.95,0.030,190.059,189.257,188.385,187.440,75.138,75.229
EvapateoaEdgar,G,G,0,0.200,0,0.200,1.14,186.119,209.69,0.183,171.97,0.079,184.160,178.217,189.627,192.473,64.141,75.041
EvapateoaEdgar,a,a,0,0.190,0,0.190,1.34,176.480,197.58,0.008,167.03,0.144,191.821,176.711,169.079,168.308,78.453,79.760
EvapateoaEdgar,rf,rf,1,0.160,0,0.160,1.53,159.805,169.80,0,146.85,0.112,166.133,162.691,149.844,--undefined--,59.841,75.885
EvapateoaEdgar,sp,sp,0,0.110,0,0.110,1.69,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-34.252,37.274
EvapateoaFabio,e,e,0,0.210,0,0.210,0,226.091,231.81,0.052,223.07,0.077,231.793,224.652,225.574,227.450,75.833,81.259
EvapateoaFabio,b,b,0,0.060,0,0.060,0.21,221.902,237.62,0.060,213.20,0.024,220.303,214.252,219.990,233.062,72.946,76.070
EvapateoaFabio,a,a,1,0.110,0,0.110,0.27,224.420,239.60,0.009,210.28,0.110,237.445,226.928,219.284,214.022,79.395,80.899
EvapateoaFabio,p,p,0,0.070,0,0.070,0.38,196.795,210.28,0,188.26,0.016,198.007,195.319,199.117,--undefined--,58.726,66.758
EvapateoaFabio,a,a,0,0.110,0,0.110,0.45,218.129,230.39,0.012,201.65,0.110,227.617,220.632,216.187,210.495,77.612,80.812
EvapateoaFabio,t,t,0,0.080,0,0.080,0.56,193.541,201.65,0,189.05,0.012,193.541,--undefined--,--undefined--,--undefined--,50.872,65.857
EvapateoaFabio,e,e,0,0.170,0,0.170,0.64,279.359,307.01,0.162,249.92,0.018,252.045,268.508,288.315,304.069,75.190,77.091
EvapateoaFabio,o,o,1,0.080,0,0.080,0.81,301.354,306.02,0,292.76,0.080,305.236,303.075,300.484,296.620,76.896,77.508
EvapateoaFabio,a,a,1,0.110,0,0.110,0.89,273.174,292.76,0,252.24,0.110,287.921,278.073,268.333,258.370,76.184,77.313
EvapateoaFabio,f,f,0,0.100,0,0.100,1,240.551,252.24,0,230.60,0.032,244.713,231.879,--undefined--,--undefined--,55.115,70.006
EvapateoaFabio,a,a,0,0.150,0,0.150,1.1,191.292,233.62,0.022,171.10,0.138,228.548,204.003,178.018,171.488,78.918,81.117
EvapateoaFabio,b,b,0,0.090,0,0.090,1.25,197.934,248.45,0.090,154.86,0.038,171.777,166.145,217.067,236.747,68.761,77.985
EvapateoaFabio,j,j,0,0.150,0,0.150,1.34,284.697,321.04,0.150,248.45,0,257.284,270.550,296.305,314.647,74.960,78.205
EvapateoaFabio,o,o,1,0.150,0,0.150,1.49,307.060,369.99,0.077,155.58,0.097,327.589,342.276,241.735,--undefined--,65.754,78.018
EvapateoaFabio,sp,sp,0,0.160,0,0.160,1.64,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,2.351,38.641
GabrielalzoaEmma,G,G,0,0.170,0,0.170,0,224.683,234.58,0.170,218.31,0.066,--undefined--,220.533,225.059,227.140,61.756,71.717
GabrielalzoaEmma,a,a,0,0.140,0,0.140,0.17,239.096,252.03,0.027,219.15,0.140,247.708,248.341,236.332,224.002,79.459,80.667
GabrielalzoaEmma,b,b,0,0.070,0,0.070,0.31,208.438,219.15,0,200.85,0.053,217.893,211.156,202.496,202.208,72.148,78.429
GabrielalzoaEmma,rf,rf,0,0.070,0,0.070,0.38,215.562,219.91,0.030,204.40,0,211.378,219.082,217.598,214.191,70.957,73.697
GabrielalzoaEmma,j,j,0,0.110,0,0.110,0.45,234.043,239.95,0.026,215.97,0,231.406,238.520,235.847,230.397,77.202,79.719
GabrielalzoaEmma,e,e,0,0.120,0,0.120,0.56,211.461,227.33,0,188.27,0.120,226.199,221.561,205.633,192.452,77.761,79.841
GabrielalzoaEmma,l,l,1,0.080,0,0.080,0.68,188.623,197.63,0.080,182.55,0.018,184.933,185.961,189.323,194.273,71.298,72.398
GabrielalzoaEmma,a,a,0,0.150,0,0.150,0.76,220.775,234.49,0.144,197.63,0,203.985,218.855,228.459,231.803,78.532,79.716
GabrielalzoaEmma,l,l,0,0.070,0,0.070,0.91,227.930,233.88,0,216.74,0.070,233.439,231.408,225.759,221.115,71.797,76.981
GabrielalzoaEmma,s,s,0,0.080,0,0.080,0.98,216.932,219.82,0.021,214.26,0.008,216.078,219.781,--undefined--,--undefined--,63.981,66.149
GabrielalzoaEmma,o,o,1,0.100,0,0.100,1.06,246.373,270.92,0.011,220.16,0.100,269.370,257.901,238.588,225.153,73.923,76.442
GabrielalzoaEmma,a,a,1,0.150,0,0.150,1.16,218.276,246.33,0.150,209.59,0.033,213.084,212.094,218.436,229.489,77.997,80.386
GabrielalzoaEmma,e,e,0,0.070,0,0.070,1.31,257.937,267.82,0.070,246.33,0,248.148,254.714,261.908,266.980,76.505,78.516
GabrielalzoaEmma,m,m,0,0.030,0,0.030,1.38,266.403,268.03,0,265.74,0.015,267.298,266.102,266.023,266.187,74.232,74.429
GabrielalzoaEmma,m,m,0,0.060,0,0.060,1.41,274.936,287.44,0.060,266.29,0,267.326,270.740,277.690,283.988,74.233,75.030
GabrielalzoaEmma,a,a,1,0.180,0,0.180,1.47,308.331,335.17,0.151,287.44,0,296.507,302.870,314.767,331.582,69.060,77.624
GabrielalzoaEmma,sp,sp,0,0.200,0,0.200,1.65,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-20.847,38.986
GeorgealzoaOlga,sil,sil,1,0.110,0,0.110,0,209.762,216.84,0.063,203.58,0.110,--undefined--,--undefined--,213.283,206.626,56.714,65.717
GeorgealzoaOlga,L,L,0,0.100,0,0.100,0.11,224.262,291.17,0.100,194.40,0.026,199.306,197.909,--undefined--,280.171,65.641,75.605
GeorgealzoaOlga,o,o,0,0.110,0,0.110,0.21,318.332,335.80,0.110,291.17,0,299.101,312.931,327.002,334.295,76.902,77.543
GeorgealzoaOlga,rf,rf,0,0.060,0,0.060,0.32,325.746,336.58,0.010,293.68,0.053,336.206,334.733,327.647,301.114,69.646,76.372
GeorgealzoaOlga,L,L,1,0.130,0,0.130,0.38,230.350,231.80,0.124,229.12,0.113,--undefined--,--undefined--,--undefined--,230.350,56.687,67.597
GeorgealzoaOlga,a,a,0,0.130,0,0.130,0.51,252.650,292.64,0.130,229.63,0.006,232.074,242.517,257.189,278.818,74.319,76.102
GeorgealzoaOlga,l,l,0,0.070,0,0.070,0.64,306.072,310.77,0.037,292.64,0,299.292,308.762,309.994,306.241,69.528,73.784
GeorgealzoaOlga,s,s,0,0.100,0,0.100,0.71,299.355,301.65,0,298.81,0.013,299.323,--undefined--,--undefined--,299.649,62.135,64.875
GeorgealzoaOlga,o,o,1,0.130,0,0.130,0.81,273.341,299.65,0.003,260.37,0.130,291.486,273.570,266.724,261.583,75.153,77.073
GeorgealzoaOlga,a,a,1,0.160,0,0.160,0.94,241.550,260.37,0,213.58,0.160,259.685,254.126,235.033,217.357,78.320,79.600
GeorgealzoaOlga,o,o,0,0.150,0,0.150,1.1,213.227,218.86,0.150,209.76,0.025,210.893,211.901,213.565,216.549,78.326,78.869
GeorgealzoaOlga,l,l,0,0.070,0,0.070,1.25,219.216,226.66,0.047,212.58,0.021,216.405,215.069,224.247,221.144,71.611,74.244
GeorgealzoaOlga,G,G,0,0.070,0,0.070,1.32,231.588,291.88,0.070,188.73,0.029,207.308,196.620,240.163,282.260,61.076,66.002
GeorgealzoaOlga,a,a,1,0.190,0,0.190,1.39,267.591,361.75,0.109,156.19,0.128,300.360,312.423,253.611,182.463,67.029,74.202
GeorgealzoaOlga,sp,sp,0,0.180,0,0.180,1.58,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-27.922,40.871
HugoalzoaNadia,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,25.759,25.759
HugoalzoaNadia,u,u,0,0.150,0,0.150,0.03,312.674,327.53,0.112,286.35,0.034,286.726,300.428,322.913,320.562,71.061,77.424
HugoalzoaNadia,G,G,0,0.090,0,0.090,0.18,292.362,321.91,0.090,283.06,0.044,297.491,287.574,283.062,321.909,55.606,68.691
HugoalzoaNadia,o,o,1,0.080,0,0.080,0.27,312.559,321.91,0.004,300.98,0.080,318.562,314.071,311.869,305.736,72.708,77.964
HugoalzoaNadia,a,a,0,0.090,0,0.090,0.35,290.171,300.98,0,282.55,0.046,295.506,286.016,285.111,294.049,78.340,79.455
HugoalzoaNadia,l,l,0,0.090,0,0.090,0.44,306.689,313.62,0.060,297.77,0.090,301.288,306.795,312.364,306.307,75.375,78.521
HugoalzoaNadia,s,s,0,0.090,0,0.090,0.53,295.028,315.75,0.090,293.41,0.014,293.938,--undefined--,--undefined--,315.747,64.516,66.259
HugoalzoaNadia,o,o,1,0.090,0,0.090,0.62,298.454,315.75,0.004,277.46,0.090,311.833,303.076,294.974,283.932,77.906,79.476
HugoalzoaNadia,a,a,1,0.160,0,0.160,0.71,231.703,277.46,0,192.97,0.160,266.700,244.282,216.075,199.755,79.067,81.296
HugoalzoaNadia,n,n,0,0.110,0,0.110,0.87,188.967,200.40,0.110,185.61,0.049,189.644,186.349,186.760,193.113,69.732,73.124
HugoalzoaNadia,a,a,0,0.070,0,0.070,0.98,217.591,242.23,0.070,200.40,0,205.283,211.175,219.034,234.871,74.560,76.109
HugoalzoaNadia,D,D,0,0.110,0,0.110,1.05,229.864,242.34,0.006,207.13,0.080,242.099,237.886,219.782,219.687,72.510,76.804
HugoalzoaNadia,j,j,0,0.120,0,0.120,1.16,265.422,272.75,0.037,233.20,0,252.318,271.466,269.329,268.574,69.241,71.902
HugoalzoaNadia,a,a,1,0.260,0,0.260,1.28,279.366,347.74,0.224,245.41,0.127,264.294,259.601,284.154,336.815,67.257,75.743
HugoalzoaNadia,sp,sp,0,0.170,0,0.170,1.54,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-10.450,38.198
InesbesoaBorja,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,27.785,27.785
InesbesoaBorja,i,i,0,0.130,0,0.130,0.03,247.239,261.25,0.130,223.51,0.031,223.727,237.659,249.423,259.337,70.475,76.232
InesbesoaBorja,n,n,0,0.070,0,0.070,0.16,250.994,261.73,0,246.01,0.025,257.435,248.059,249.561,248.920,76.350,77.104
InesbesoaBorja,e,e,0,0.100,0,0.100,0.23,239.685,248.18,0,223.94,0.100,247.139,244.713,238.173,228.717,78.886,79.665
InesbesoaBorja,s,s,1,0.150,0,0.150,0.33,197.327,223.94,0,186.51,0.111,213.628,191.135,186.873,189.307,66.513,76.511
InesbesoaBorja,b,b,0,0.060,0,0.060,0.48,207.666,231.11,0.060,191.21,0,193.463,198.300,210.775,228.125,67.337,74.558
InesbesoaBorja,e,e,0,0.140,0,0.140,0.54,261.605,277.55,0.092,231.11,0,236.699,261.168,276.286,272.266,72.822,76.124
InesbesoaBorja,s,s,0,0.090,0,0.090,0.68,256.246,272.05,0.090,245.02,0.011,252.295,--undefined--,--undefined--,272.050,63.935,70.439
InesbesoaBorja,o,o,1,0.100,0,0.100,0.77,253.253,272.05,0.001,239.13,0.100,267.398,257.158,246.953,241.504,78.029,79.098
InesbesoaBorja,a,a,1,0.070,0,0.070,0.87,234.049,239.13,0,231.77,0.070,237.722,234.409,232.189,231.875,80.079,80.531
InesbesoaBorja,b,b,0,0.060,0,0.060,0.94,223.162,231.77,0,215.47,0.041,231.010,225.784,216.746,219.108,71.890,79.398
InesbesoaBorja,o,o,0,0.130,0,0.130,1,224.762,232.68,0.026,208.24,0.130,229.805,229.879,223.880,215.486,78.689,81.239
InesbesoaBorja,rf,rf,0,0.080,0,0.080,1.13,196.429,208.24,0,170.83,0.080,205.613,201.797,196.667,181.638,74.006,81.387
InesbesoaBorja,x,x,0,0.130,0,0.130,1.21,173.585,194.21,0.130,167.73,0.011,168.429,--undefined--,--undefined--,194.210,54.009,64.261
InesbesoaBorja,a,a,1,0.230,0,0.230,1.34,169.936,194.21,0.0010,154.50,0.211,185.221,168.409,163.402,160.388,69.879,77.946
InesbesoaBorja,sp,sp,0,0.160,0,0.160,1.57,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-8.008,43.072
InesbesoaPablo,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
InesbesoaPablo,i,i,0,0.130,0,0.130,0.03,245.116,261.46,0.126,221.89,0.022,222.522,237.384,249.407,259.332,71.345,76.230
InesbesoaPablo,n,n,0,0.070,0,0.070,0.16,250.946,261.20,0,246.29,0.025,257.114,248.187,249.552,248.932,76.348,77.135
InesbesoaPablo,e,e,0,0.100,0,0.100,0.23,239.675,247.99,0,223.91,0.100,247.108,244.708,238.178,228.706,78.887,79.652
InesbesoaPablo,s,s,1,0.150,0,0.150,0.33,198.224,223.91,0,186.80,0.112,213.652,192.134,186.806,189.262,66.516,77.010
InesbesoaPablo,b,b,0,0.060,0,0.060,0.48,207.661,231.23,0.060,191.24,0,193.459,198.311,210.881,227.992,67.328,75.474
InesbesoaPablo,e,e,0,0.140,0,0.140,0.54,261.631,277.58,0.092,231.23,0,236.694,261.260,276.290,272.280,72.826,76.190
InesbesoaPablo,s,s,0,0.090,0,0.090,0.68,254.677,273.76,0.090,242.56,0.012,251.311,--undefined--,--undefined--,273.755,60.376,62.805
InesbesoaPablo,o,o,1,0.080,0,0.080,0.77,256.411,273.76,0.002,239.91,0.080,269.566,259.984,252.124,243.972,72.658,77.830
InesbesoaPablo,a,a,1,0.070,0,0.070,0.85,231.357,239.91,0,220.60,0.070,237.009,232.578,229.825,226.014,77.669,78.859
InesbesoaPablo,p,p,0,0.060,0,0.060,0.92,216.084,220.60,0,213.85,0.014,216.510,215.589,216.230,--undefined--,59.715,68.373
InesbesoaPablo,a,a,0,0.150,0,0.150,0.98,190.550,228.25,0.012,171.38,0.150,219.738,196.876,178.442,172.591,78.182,79.936
InesbesoaPablo,b,b,0,0.090,0,0.090,1.13,169.297,178.41,0.090,159.57,0.039,170.196,162.416,168.543,176.033,67.927,76.599
InesbesoaPablo,l,l,0,0.080,0,0.080,1.22,183.505,186.46,0.072,178.41,0,181.873,183.835,182.778,185.536,74.010,76.456
InesbesoaPablo,o,o,1,0.210,0,0.210,1.3,177.390,184.86,0,161.97,0.152,182.271,181.864,167.945,--undefined--,65.811,76.498
InesbesoaPablo,sp,sp,0,0.170,0,0.170,1.51,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,38.089,48.195
InesbesoaSimon,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.463,15.463
InesbesoaSimon,i,i,0,0.150,0,0.150,0.03,248.608,257.51,0.124,229.00,0.051,--undefined--,234.677,250.919,257.070,62.918,72.884
InesbesoaSimon,n,n,0,0.070,0,0.070,0.18,250.874,257.52,0,247.42,0.064,255.516,251.062,249.225,247.692,72.505,72.833
InesbesoaSimon,e,e,0,0.150,0,0.150,0.25,263.246,300.30,0.150,242.05,0.058,247.419,243.952,265.865,295.746,73.740,75.105
InesbesoaSimon,s,s,1,0.060,0,0.060,0.4,299.328,300.42,0,298.70,0.011,299.370,298.702,--undefined--,--undefined--,63.252,70.416
InesbesoaSimon,b,b,0,0.070,0,0.070,0.46,266.534,268.24,0.041,264.44,0.070,--undefined--,--undefined--,267.538,265.588,59.549,79.554
InesbesoaSimon,e,e,0,0.140,0,0.140,0.53,248.031,264.44,0,241.84,0.115,256.924,247.965,244.866,242.368,79.504,80.535
InesbesoaSimon,s,s,0,0.090,0,0.090,0.67,231.860,259.34,0.090,216.17,0.031,234.024,220.111,--undefined--,259.336,65.936,73.635
InesbesoaSimon,o,o,1,0.080,0,0.080,0.76,249.487,259.34,0.001,232.14,0.080,257.476,254.782,247.572,238.118,75.183,80.873
InesbesoaSimon,a,a,1,0.410,0,0.410,0.84,198.571,232.14,0,181.95,0.101,200.630,213.315,199.053,192.793,72.761,81.228
InesbesoaSimon,sp,sp,1,0.100,0,0.100,1.25,173.184,187.71,0,162.23,0.100,184.147,175.841,169.057,163.689,75.527,77.068
InesbesoaSimon,s,s,0,0.030,0,0.030,1.35,161.527,162.23,0,161.26,0.015,161.916,161.407,161.413,161.372,74.580,75.774
InesbesoaSimon,i,i,0,0.030,0,0.030,1.38,162.332,165.42,0.030,160.86,0.007,161.226,161.235,162.493,164.374,68.093,70.315
InesbesoaSimon,m,m,0,0.030,0,0.030,1.41,163.796,165.75,0.003,162.40,0.023,165.275,164.184,162.905,162.820,66.473,67.305
InesbesoaSimon,o,o,0,0.030,0,0.030,1.44,163.103,163.34,0.010,162.58,0.030,163.193,163.298,163.135,162.786,65.251,65.484
InesbesoaSimon,ng,ng,1,0.080,0,0.080,1.47,159.926,163.40,0.021,155.75,0.058,162.865,162.250,157.047,157.541,61.755,64.763
InesbesoaSimon,sp,sp,0,0.180,0,0.180,1.55,158.833,160.78,0.001,157.68,0.011,158.833,--undefined--,--undefined--,--undefined--,-35.008,55.955
InespateoaHugo,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,32.575,32.575
InespateoaHugo,i,i,0,0.130,0,0.130,0.03,239.665,254.75,0.024,236.31,0.130,250.561,238.939,238.309,237.220,69.481,77.425
InespateoaHugo,n,n,0,0.070,0,0.070,0.16,227.918,236.31,0,224.46,0.059,233.516,227.637,225.854,224.664,72.737,74.251
InespateoaHugo,e,e,0,0.130,0,0.130,0.23,234.670,280.27,0.130,218.53,0.065,224.780,221.854,227.984,264.060,74.887,77.102
InespateoaHugo,s,s,1,0.070,0,0.070,0.36,283.724,285.17,0.013,280.27,0,283.992,283.317,--undefined--,--undefined--,61.979,71.430
InespateoaHugo,p,p,0,0.050,0,0.050,0.43,219.776,219.78,0.050,219.78,0.050,--undefined--,--undefined--,--undefined--,219.776,46.840,63.442
InespateoaHugo,a,a,0,0.070,0,0.070,0.48,204.868,219.78,0.004,190.89,0.070,217.867,208.671,199.402,193.531,77.549,79.628
InespateoaHugo,t,t,0,0.070,0,0.070,0.55,173.104,230.41,0.070,152.23,0.014,171.619,152.227,--undefined--,230.408,58.249,70.695
InespateoaHugo,e,e,0,0.190,0,0.190,0.62,280.754,309.81,0.158,230.41,0.004,239.911,273.858,300.821,308.427,77.514,78.679
InespateoaHugo,o,o,1,0.080,0,0.080,0.81,298.040,305.42,0,290.21,0.080,302.536,298.160,297.779,293.684,76.436,78.362
InespateoaHugo,a,a,1,0.180,0,0.180,0.89,225.882,290.21,0,191.30,0.145,276.520,233.403,200.226,193.379,74.875,75.851
InespateoaHugo,u,u,0,0.150,0,0.150,1.07,253.360,282.70,0.107,199.28,0,211.462,246.385,278.956,276.636,72.470,75.974
InespateoaHugo,G,G,0,0.070,0,0.070,1.22,255.768,276.47,0.070,248.44,0.019,259.769,250.899,254.384,276.475,51.898,61.222
InespateoaHugo,o,o,1,0.280,0,0.280,1.29,312.794,348.76,0.194,276.47,0.004,293.321,310.015,339.194,--undefined--,58.003,69.718
InespateoaHugo,sp,sp,0,0.140,0,0.140,1.57,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-44.296,44.934
IngridtocoaJuncal,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
IngridtocoaJuncal,i,i,0,0.140,0,0.140,0.03,248.257,253.62,0.135,242.76,0.061,--undefined--,242.842,246.701,251.979,67.913,77.096
IngridtocoaJuncal,ng,ng,0,0.120,0,0.120,0.17,252.945,255.66,0.077,248.66,0.115,253.192,254.383,254.576,249.628,79.435,81.056
IngridtocoaJuncal,g,g,0,0.040,0,0.040,0.29,248.619,249.08,0.010,247.63,0.040,248.906,248.871,248.567,248.133,80.544,81.024
IngridtocoaJuncal,rf,rf,0,0.050,0,0.050,0.33,252.970,257.89,0.024,245.96,0.045,251.622,257.024,255.527,247.709,76.672,79.548
IngridtocoaJuncal,i,i,1,0.200,0,0.200,0.38,216.796,248.48,0.009,178.15,0.191,243.200,225.065,211.173,185.218,69.867,74.544
IngridtocoaJuncal,sp,sp,1,0.040,0,0.040,0.58,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.715,52.858
IngridtocoaJuncal,t,t,0,0.040,0,0.040,0.62,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,46.001,57.367
IngridtocoaJuncal,o,o,0,0.140,0,0.140,0.66,302.835,326.69,0.120,280.63,0.011,282.709,289.147,311.983,324.051,75.881,79.097
IngridtocoaJuncal,k,k,0,0.100,0,0.100,0.8,316.026,316.78,0,315.96,0.0010,316.026,--undefined--,--undefined--,--undefined--,51.723,66.290
IngridtocoaJuncal,o,o,1,0.090,0,0.090,0.9,311.799,316.58,0.055,304.12,0.090,307.724,312.491,315.844,310.052,74.116,79.737
IngridtocoaJuncal,a,a,1,0.120,0,0.120,0.99,275.871,304.12,0,237.15,0.120,294.480,285.268,269.802,253.936,78.134,79.955
IngridtocoaJuncal,x,x,0,0.090,0,0.090,1.11,226.603,237.15,0,223.24,0.021,227.126,223.238,--undefined--,--undefined--,53.558,67.320
IngridtocoaJuncal,u,u,0,0.090,0,0.090,1.2,267.727,277.70,0.011,257.91,0.090,276.864,272.924,265.040,258.514,73.593,76.748
IngridtocoaJuncal,n,n,0,0.080,0,0.080,1.29,251.954,257.91,0,231.25,0.080,256.608,257.110,254.624,239.476,72.555,73.840
IngridtocoaJuncal,k,k,0,0.040,0,0.040,1.37,227.480,231.25,0,225.62,0.011,228.568,225.665,--undefined--,--undefined--,55.887,64.065
IngridtocoaJuncal,a,a,0,0.180,0,0.180,1.41,199.337,238.69,0.017,173.11,0.180,233.512,206.539,185.495,176.357,78.126,81.085
IngridtocoaJuncal,l,l,1,0.150,0,0.150,1.59,169.610,173.11,0,165.90,0.102,172.167,170.190,167.113,168.894,64.982,72.640
IngridtocoaJuncal,sp,sp,0,0.110,0,0.110,1.74,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.228,45.083
JoaquinalzoaRaquel,x,x,0,0.130,0,0.130,0,273.678,275.20,0.124,269.62,0.130,--undefined--,--undefined--,--undefined--,273.678,43.865,54.464
JoaquinalzoaRaquel,o,o,0,0.110,0,0.110,0.13,266.222,273.19,0.017,251.62,0.110,270.284,271.201,266.822,256.580,76.459,81.833
JoaquinalzoaRaquel,a,a,0,0.110,0,0.110,0.24,229.128,251.62,0,206.09,0.110,245.649,232.906,222.662,215.296,81.002,82.697
JoaquinalzoaRaquel,k,k,0,0.090,0,0.090,0.35,192.162,206.09,0,183.20,0.014,192.162,--undefined--,--undefined--,--undefined--,54.118,72.363
JoaquinalzoaRaquel,i,i,0,0.150,0,0.150,0.44,249.503,251.29,0.055,243.91,0.024,247.781,251.004,250.561,248.255,75.192,78.800
JoaquinalzoaRaquel,ng,ng,1,0.080,0,0.080,0.59,237.191,246.59,0,231.75,0.080,243.495,237.099,235.168,233.000,74.778,75.491
JoaquinalzoaRaquel,a,a,0,0.120,0,0.120,0.67,222.755,240.16,0.120,210.56,0.067,229.215,218.103,213.877,229.822,77.774,79.358
JoaquinalzoaRaquel,l,l,0,0.150,0,0.150,0.79,269.866,287.58,0.103,240.16,0,250.918,266.989,285.027,276.533,71.508,77.178
JoaquinalzoaRaquel,s,s,0,0.100,0,0.100,0.94,254.300,301.23,0.100,243.45,0.014,251.829,--undefined--,--undefined--,301.232,63.406,66.371
JoaquinalzoaRaquel,o,o,1,0.080,0,0.080,1.04,293.436,301.23,0.004,282.76,0.080,298.985,294.029,292.954,287.777,71.146,75.397
JoaquinalzoaRaquel,a,a,1,0.110,0,0.110,1.12,264.780,282.76,0,255.91,0.074,276.382,266.203,257.826,258.708,77.634,79.008
