participant,presentationnum,verb,condition,item,targword,question,yesno,list,version,index,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A1299WL9DI3TEF,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.150,0,0.150,1.10997732426,114.538,117.69,0.021,110.57,0.062,116.748,112.863,113.608,--undefined--,69.777,78.346
A1299WL9DI3TEF,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,KICKING,KICKING,5,0.419,0,0.419,1.25963718821,122.285,154.13,0.222,111.96,0.384,149.997,129.270,125.367,113.819,65.611,79.345
A1299WL9DI3TEF,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,LAURIE,LAURIE,4,0.349,0,0.349,1.67868480726,110.638,117.39,0.284,104.40,0.314,111.012,109.893,109.748,112.313,69.192,72.148
A1299WL9DI3TEF,35,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,0,0.150,0,0.150,2.02789115646,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,36.636,45.213
A1299WL9DI3TEF,39,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.439,0,0.439,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.337,52.766
A1299WL9DI3TEF,39,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.200,0,0.200,0.451473922902,116.732,147.47,0.010,107.42,0.200,132.214,117.397,110.518,108.414,70.911,73.671
A1299WL9DI3TEF,39,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,1,BILLY,BILLY,4,0.369,0,0.369,0.651020408163,117.864,145.21,0.121,102.86,0.011,107.003,127.078,120.121,118.805,73.626,80.980
A1299WL9DI3TEF,39,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.100,0,0.100,1.0201814059,109.910,114.92,0,105.54,0.056,112.725,109.678,106.031,--undefined--,70.771,80.065
A1299WL9DI3TEF,39,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,1,KISSING,KISSING,5,0.379,0,0.379,1.11995464853,123.626,155.37,0.102,111.92,0.182,--undefined--,126.962,129.946,118.616,71.152,82.331
A1299WL9DI3TEF,39,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,1,ANDY,ANDY,4,0.309,0,0.309,1.49909297052,107.941,115.39,0.0006,88.88,0.309,113.080,109.923,109.476,98.001,73.519,77.354
A1299WL9DI3TEF,39,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,1,sp,sp,0,0.229,0,0.229,1.80839002268,117.394,195.70,0.057,82.09,0.139,108.851,169.021,85.270,82.642,59.267,67.802
A1299WL9DI3TEF,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.279,0,0.279,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,30.229,49.613
A1299WL9DI3TEF,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.220,0,0.220,0.291836734694,123.850,158.68,0.013,115.98,0.168,140.688,122.348,118.053,116.782,75.020,78.174
A1299WL9DI3TEF,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,BONNIE,BONNIE,4,0.349,0,0.349,0.511337868481,114.777,127.74,0.120,101.86,0.090,108.238,118.853,116.374,115.643,72.981,80.171
A1299WL9DI3TEF,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.120,0,0.120,0.860544217687,111.815,116.18,0.019,108.35,0.077,115.455,112.515,109.009,110.259,75.048,76.755
A1299WL9DI3TEF,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,KICKING,KICKING,5,0.379,0,0.379,0.980272108844,125.247,152.56,0.125,112.36,0.365,--undefined--,134.484,131.046,117.276,64.351,79.788
A1299WL9DI3TEF,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,LAURIE,LAURIE,4,0.309,0,0.309,1.35941043084,113.469,117.49,0.269,104.34,0.309,113.302,113.274,114.092,113.208,72.553,74.948
A1299WL9DI3TEF,40,ItemBonnie,Agent,Kick,ISRONNIEKICKINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,0,0.409,0,0.409,1.66870748299,104.020,104.34,0,103.90,0.006,104.020,--undefined--,--undefined--,--undefined--,21.247,55.166
A1299WL9DI3TEF,43,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.329,0,0.329,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,16.541,34.570
A1299WL9DI3TEF,43,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.439,0,0.439,0.341723356009,119.283,153.46,0.133,108.73,0.434,--undefined--,130.508,115.485,113.749,61.695,76.821
A1299WL9DI3TEF,43,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,1,DORY,DORY,4,0.329,0,0.329,0.780725623583,118.832,140.08,0.084,107.62,0.047,112.298,124.555,119.084,117.802,74.500,79.834
A1299WL9DI3TEF,43,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.110,0,0.110,1.10997732426,114.219,117.04,0.012,108.92,0.075,116.732,114.428,111.245,--undefined--,70.914,79.799
A1299WL9DI3TEF,43,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,1,POKING,POKING,5,0.369,0,0.369,1.21972789116,121.450,144.65,0.225,102.20,0.175,141.459,120.085,128.455,115.844,64.000,77.546
A1299WL9DI3TEF,43,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,1,DONNY,DONNY,4,0.439,0,0.439,1.58888888889,109.135,115.97,0.040,85.29,0.356,110.827,109.050,110.460,99.021,67.390,77.499
A1299WL9DI3TEF,43,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,1,sp,sp,0,0.708,0,0.708,2.02789115646,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.523,24.454
A1299WL9DI3TEF,46,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.519,0,0.519,0.0124716553288,142.287,142.29,0.519,142.29,0.519,--undefined--,--undefined--,--undefined--,142.287,20.939,58.802
A1299WL9DI3TEF,46,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.239,0,0.239,0.531292517007,120.778,142.29,0.0004,114.44,0.239,129.111,119.430,116.844,117.727,73.879,76.748
A1299WL9DI3TEF,46,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListB,VersionC,nonrhyming,1,BILLY,BILLY,4,0.299,0,0.299,0.77074829932,119.206,142.08,0.101,108.82,0.061,110.894,129.947,119.185,118.838,74.370,81.651
A1299WL9DI3TEF,46,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.130,0,0.130,1.07006802721,113.847,118.80,0,109.57,0.071,116.841,113.651,110.990,--undefined--,75.478,80.433
A1299WL9DI3TEF,46,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListB,VersionC,nonrhyming,1,KISSING,KISSING,5,0.379,0,0.379,1.19977324263,123.798,158.40,0.102,109.72,0.192,--undefined--,129.082,127.844,117.573,68.730,82.260
A1299WL9DI3TEF,46,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListB,VersionC,nonrhyming,1,ANDY,ANDY,4,0.399,0,0.399,1.57891156463,112.770,116.67,0.114,102.24,0.323,115.132,114.274,110.537,107.040,69.748,77.588
A1299WL9DI3TEF,46,ItemBilly,Patient,Kiss,ISBILLYKISSINGLAURIE,no,ListB,VersionC,nonrhyming,1,sp,sp,0,0.060,0,0.060,1.97800453515,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,34.109,40.111
A1299WL9DI3TEF,47,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,2,sp,sp,1,0.499,0,0.499,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,21.138,35.297
A1299WL9DI3TEF,47,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,2,YES,YES,3,0.359,0,0.359,0.511337868481,116.706,154.81,0.014,102.49,0.147,130.184,107.083,108.739,--undefined--,64.232,79.468
A1299WL9DI3TEF,47,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,2,DORY,DORY,4,0.259,0,0.259,0.87052154195,120.317,150.97,0.034,115.72,0.253,133.860,119.112,118.006,116.424,74.273,78.813
A1299WL9DI3TEF,47,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,2,IS,IS,2,0.100,0,0.100,1.12993197279,114.672,115.91,0.0009,113.86,0.025,115.035,114.311,114.093,--undefined--,70.351,78.886
A1299WL9DI3TEF,47,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,2,POKING,POKING,5,0.399,0,0.399,1.22970521542,124.439,155.96,0.075,114.07,0.315,144.239,121.425,129.794,118.125,66.066,78.088
A1299WL9DI3TEF,47,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,2,DONNY,DONNY,4,0.369,0,0.369,1.62879818594,108.987,117.37,0.045,96.21,0.348,113.170,110.260,107.228,104.936,71.479,78.347
A1299WL9DI3TEF,47,ItemDory,YesControl,Poke,ISDORYPOKINGDONNY,yes,ListB,VersionC,nonrhyming,2,sp,sp,0,0.080,0,0.080,1.99795918367,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.537,47.067
A1299WL9DI3TEF,50,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.459,0,0.459,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.739,41.907
A1299WL9DI3TEF,50,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,2,NO,NO,2,0.229,0,0.229,0.471428571429,120.301,146.70,0.010,106.96,0.229,131.985,117.936,117.412,114.872,73.069,77.094
A1299WL9DI3TEF,50,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,2,BONNIE,BONNIE,4,0.309,0,0.309,0.700907029478,115.236,126.43,0.086,106.81,0.0007,111.706,117.834,114.721,116.684,73.603,78.369
A1299WL9DI3TEF,50,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,2,IS,IS,2,0.140,0,0.140,1.01020408163,115.008,117.93,0.017,111.99,0.070,117.218,114.161,113.196,--undefined--,71.978,77.775
A1299WL9DI3TEF,50,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,2,KICKING,KICKING,5,0.439,0,0.439,1.14988662132,122.627,148.96,0.251,113.16,0.439,--undefined--,129.025,128.234,115.482,63.645,77.859
A1299WL9DI3TEF,50,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,2,LAURIE,LAURIE,4,0.409,0,0.409,1.58888888889,111.066,113.16,0,105.67,0.312,111.945,111.308,110.488,105.860,65.591,73.460
A1299WL9DI3TEF,50,ItemBonnie,Verb,Kick,ISBONNIELIFTINGLAURIE,no,ListB,VersionC,nonrhyming,2,sp,sp,0,0.180,0,0.180,1.99795918367,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.046,34.464
A1299WL9DI3TEF,54,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.429,0,0.429,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.347,45.967
A1299WL9DI3TEF,54,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,2,NO,NO,2,0.339,0,0.339,0.441496598639,122.506,155.63,0.013,110.79,0.335,134.768,122.484,118.530,115.455,72.544,75.785
A1299WL9DI3TEF,54,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,2,DORY,DORY,4,0.309,0,0.309,0.780725623583,122.537,152.98,0.094,112.32,0.014,112.767,129.992,121.420,119.764,70.382,78.950
A1299WL9DI3TEF,54,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,2,IS,IS,2,0.080,0,0.080,1.09002267574,115.076,117.80,0,112.46,0.055,116.911,114.659,113.660,112.458,73.854,79.305
A1299WL9DI3TEF,54,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.020,0,0.020,1.16984126984,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,62.706,64.525
A1299WL9DI3TEF,54,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,2,POKING,POKING,5,0.419,0,0.419,1.18979591837,124.928,154.34,0.085,113.07,0.419,146.863,124.619,129.517,117.235,65.616,78.826
A1299WL9DI3TEF,54,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,2,DONNY,DONNY,4,0.399,0,0.399,1.60884353741,111.355,119.76,0.040,90.78,0.360,112.942,113.732,111.379,105.806,71.268,78.396
A1299WL9DI3TEF,54,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListB,VersionC,nonrhyming,2,sp,sp,0,0.070,0,0.070,2.00793650794,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,42.159,47.382
A1299WL9DI3TEF,59,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.359,0,0.359,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.193,35.738
A1299WL9DI3TEF,59,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,2,NO,NO,2,0.190,0,0.190,0.371655328798,125.613,150.20,0.030,115.35,0.190,147.088,129.787,119.665,117.250,68.196,76.033
A1299WL9DI3TEF,59,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,2,BILLY,BILLY,4,0.339,0,0.339,0.561224489796,122.343,152.43,0.140,106.57,0.023,110.423,141.404,123.076,122.291,70.741,81.175
A1299WL9DI3TEF,59,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,2,IS,IS,2,0.140,0,0.140,0.900453514739,114.908,119.46,0,110.28,0.091,117.777,114.794,111.262,--undefined--,74.189,79.783
A1299WL9DI3TEF,59,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,2,KISSING,KISSING,5,0.349,0,0.349,1.04013605442,134.792,164.15,0.102,118.97,0.349,--undefined--,141.849,119.829,128.479,69.499,83.139
A1299WL9DI3TEF,59,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,2,ANDY,ANDY,4,0.459,0,0.459,1.38934240363,117.386,142.11,0.382,106.58,0.221,120.193,115.380,112.836,127.358,69.366,76.703
A1299WL9DI3TEF,59,ItemBilly,Verb,Kiss,ISBILLYPOKINGANDY,no,ListB,VersionC,nonrhyming,2,sp,sp,0,0.190,0,0.190,1.84829931973,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,30.180,43.177
A1299WL9DI3TEF,62,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.489,0,0.489,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.617,35.462
A1299WL9DI3TEF,62,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,2,NO,NO,2,0.249,0,0.249,0.501360544218,123.082,153.05,0.043,112.42,0.249,145.098,126.375,118.472,115.868,67.991,76.302
A1299WL9DI3TEF,62,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,2,SANDY,SANDY,5,0.409,0,0.409,0.750793650794,122.918,149.78,0.164,111.83,0.007,113.089,134.162,123.140,120.429,71.134,79.083
A1299WL9DI3TEF,62,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,2,IS,IS,2,0.090,0,0.090,1.15986394558,114.351,118.63,0,107.62,0.075,117.608,115.165,113.356,108.760,73.522,78.984
A1299WL9DI3TEF,62,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.030,0,0.030,1.24965986395,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,59.357,61.646
A1299WL9DI3TEF,62,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,2,PULLING,PULLING,5,0.399,0,0.399,1.27959183673,121.250,146.67,0.135,111.68,0.394,--undefined--,129.590,120.832,115.853,64.852,76.079
A1299WL9DI3TEF,62,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,2,TORI,TORI,4,0.459,0,0.459,1.67868480726,114.061,151.48,0.116,99.27,0.456,122.827,121.818,110.426,108.813,68.590,75.064
A1299WL9DI3TEF,62,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListB,VersionC,nonrhyming,2,sp,sp,0,0.080,0,0.080,2.13764172336,99.268,99.27,0,99.27,0,99.268,--undefined--,--undefined--,--undefined--,43.244,51.416
A1299WL9DI3TEF,64,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.449,0,0.449,0.0124716553288,155.630,155.63,0.449,155.63,0.449,--undefined--,--undefined--,--undefined--,155.630,16.275,46.902
A1299WL9DI3TEF,64,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListB,VersionC,nonrhyming,2,NO,NO,2,0.279,0,0.279,0.461451247166,119.716,155.63,0.002,107.70,0.275,132.621,119.179,114.751,112.311,71.919,76.012
A1299WL9DI3TEF,64,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListB,VersionC,nonrhyming,2,DORY,DORY,4,0.319,0,0.319,0.740816326531,120.648,141.57,0.092,108.67,0,109.116,125.854,119.640,119.439,70.781,78.247
A1299WL9DI3TEF,64,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListB,VersionC,nonrhyming,2,IS,IS,2,0.080,0,0.080,1.06009070295,116.165,119.68,0,113.57,0.053,118.169,115.616,114.564,--undefined--,71.802,78.646
A1299WL9DI3TEF,64,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.030,0,0.030,1.13990929705,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,52.459,59.923
A1299WL9DI3TEF,64,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListB,VersionC,nonrhyming,2,POKING,POKING,5,0.399,0,0.399,1.16984126984,123.978,151.17,0.093,108.34,0.196,150.353,124.063,128.969,118.365,64.122,77.934
A1299WL9DI3TEF,64,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListB,VersionC,nonrhyming,2,DONNY,DONNY,4,0.419,0,0.419,1.56893424036,111.318,116.19,0.035,96.84,0.364,112.320,111.929,111.772,107.374,70.475,77.164
A1299WL9DI3TEF,64,ItemDory,Verb,Kick,ISDORYKICKINGDONNY,no,ListB,VersionC,nonrhyming,2,sp,sp,0,0.140,0,0.140,1.98798185941,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,38.504,46.706
A1299WL9DI3TEF,66,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,2,sp,sp,1,0.479,0,0.479,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.281,36.080
A1299WL9DI3TEF,66,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,2,YES,YES,3,0.349,0,0.349,0.491383219955,121.620,152.99,0.023,109.96,0.175,132.603,114.591,110.890,--undefined--,68.177,78.731
A1299WL9DI3TEF,66,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,2,SANDY,SANDY,5,0.299,0,0.299,0.840589569161,127.185,157.36,0.074,121.85,0.157,157.297,131.437,123.634,124.125,70.421,78.445
A1299WL9DI3TEF,66,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,2,IS,IS,2,0.100,0,0.100,1.13990929705,120.569,124.37,0,115.63,0.073,123.413,121.155,117.884,119.820,74.761,78.414
A1299WL9DI3TEF,66,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,2,sp,sp,1,0.030,0,0.030,1.23968253968,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,53.471,64.757
A1299WL9DI3TEF,66,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,2,PULLING,PULLING,5,0.329,0,0.329,1.26961451247,126.396,145.77,0.103,117.55,0.325,--undefined--,134.489,123.377,122.072,66.178,76.785
A1299WL9DI3TEF,66,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,2,TORI,TORI,4,0.419,0,0.419,1.59886621315,118.419,148.17,0.116,108.37,0.407,118.120,125.162,116.014,114.523,68.794,75.434
A1299WL9DI3TEF,66,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListB,VersionC,nonrhyming,2,sp,sp,0,0.200,0,0.200,2.0179138322,110.413,110.41,0,110.41,0,110.413,--undefined--,--undefined--,--undefined--,29.589,54.009
A1299WL9DI3TEF,68,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,2,sp,sp,1,0.429,0,0.429,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.129,34.435
A1299WL9DI3TEF,68,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,2,NO,NO,2,0.229,0,0.229,0.441496598639,122.035,152.30,0.012,108.54,0.226,136.671,118.024,118.708,116.512,70.748,75.583
A1299WL9DI3TEF,68,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,2,BONNIE,BONNIE,4,0.339,0,0.339,0.670975056689,117.978,134.01,0.092,109.97,0,111.649,122.848,117.004,117.033,69.439,78.331
A1299WL9DI3TEF,68,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,2,IS,IS,2,0.100,0,0.100,1.01020408163,116.418,119.60,0,114.65,0.033,117.703,115.440,116.287,115.129,69.247,75.900
A1299WL9DI3TEF,68,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,2,KICKING,KICKING,5,0.349,0,0.349,1.10997732426,131.632,152.16,0.113,116.56,0.349,--undefined--,138.407,146.741,123.698,61.534,79.115
A1299WL9DI3TEF,68,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,2,LAURIE,LAURIE,4,0.479,0,0.479,1.45918367347,113.921,116.56,0,109.93,0.444,115.188,114.019,112.550,113.926,69.755,74.119
A1299WL9DI3TEF,68,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListB,VersionC,nonrhyming,2,sp,sp,0,0.050,0,0.050,1.9380952381,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,36.710,38.984
A1299WL9DI3TEF,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListB,VersionC,nonrhyming,1,sp,sp,1,0.619,0,0.619,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,16.498,45.159
A1299WL9DI3TEF,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListB,VersionC,nonrhyming,1,NO,NO,2,0.259,0,0.259,0.631065759637,120.357,155.08,0.012,101.77,0.248,136.095,119.175,118.478,109.494,74.409,78.625
A1299WL9DI3TEF,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListB,VersionC,nonrhyming,1,BILLY,BILLY,4,0.359,0,0.359,0.890476190476,117.704,138.17,0.093,105.75,0,108.714,125.025,119.719,114.356,76.839,83.407
A1299WL9DI3TEF,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListB,VersionC,nonrhyming,1,IS,IS,2,0.110,0,0.110,1.24965986395,107.266,111.78,0,104.77,0.054,109.526,105.370,104.766,--undefined--,69.849,79.741
A1299WL9DI3TEF,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListB,VersionC,nonrhyming,1,KISSING,KISSING,5,0.349,0,0.349,1.35941043084,125.927,160.27,0.104,112.57,0.189,--undefined--,134.641,115.661,121.604,67.904,80.407
