"","presentationnum","participant","verb","condition","word","word_num","duration","meanIntensity","meanpit"
"4792",52,"A30VAYXB85107X","ItemBonnie","YesControl","LAURIE",7,0.429,"63.793","121.928"
"4793",52,"A30VAYXB85107X","ItemBonnie","YesControl","sp",8,0.359,"30.144","--undefined--"
"4794",53,"A30VAYXB85107X","ItemSandy","Agent","sp",1,0.668,"29.054","--undefined--"
"4795",53,"A30VAYXB85107X","ItemSandy","Agent","NO",2,0.359,"65.719","120.817"
"4796",53,"A30VAYXB85107X","ItemSandy","Agent","sp",3,0.05,"34.263","--undefined--"
"4797",53,"A30VAYXB85107X","ItemSandy","Agent","SANDY",4,0.629,"69.459","130.320"
"4798",53,"A30VAYXB85107X","ItemSandy","Agent","IS",5,0.249,"59.340","120.449"
"4799",53,"A30VAYXB85107X","ItemSandy","Agent","PULLING",6,0.429,"61.106","118.201"
"4800",53,"A30VAYXB85107X","ItemSandy","Agent","TORI",7,0.459,"59.864","113.417"
"4801",53,"A30VAYXB85107X","ItemSandy","Agent","sp",8,0.2,"34.809","--undefined--"
"4802",55,"A30VAYXB85107X","ItemDory","YesControl","sp",1,0.329,"28.764","--undefined--"
"4803",55,"A30VAYXB85107X","ItemDory","YesControl","YES",2,0.599,"57.932","127.274"
"4804",55,"A30VAYXB85107X","ItemDory","YesControl","sp",3,0.419,"30.224","--undefined--"
"4805",55,"A30VAYXB85107X","ItemDory","YesControl","DORY",4,0.299,"68.013","130.527"
"4806",55,"A30VAYXB85107X","ItemDory","YesControl","IS",5,0.16,"62.048","128.705"
"4807",55,"A30VAYXB85107X","ItemDory","YesControl","POKING",6,0.349,"54.780","125.247"
"4808",55,"A30VAYXB85107X","ItemDory","YesControl","DONNY",7,0.519,"56.698","116.631"
"4809",55,"A30VAYXB85107X","ItemDory","YesControl","sp",8,0.279,"29.801","--undefined--"
"4810",56,"A30VAYXB85107X","ItemBonnie","YesControl","sp",1,0.499,"28.665","--undefined--"
"4811",56,"A30VAYXB85107X","ItemBonnie","YesControl","YES",2,0.489,"61.734","128.218"
"4812",56,"A30VAYXB85107X","ItemBonnie","YesControl","sp",3,0.04,"29.901","--undefined--"
"4813",56,"A30VAYXB85107X","ItemBonnie","YesControl","BONNIE",4,0.339,"67.690","133.583"
"4814",56,"A30VAYXB85107X","ItemBonnie","YesControl","IS",5,0.18,"61.529","134.966"
"4815",56,"A30VAYXB85107X","ItemBonnie","YesControl","KICKING",6,0.419,"60.211","133.523"
"4816",56,"A30VAYXB85107X","ItemBonnie","YesControl","LAURIE",7,0.419,"62.577","117.591"
"4817",56,"A30VAYXB85107X","ItemBonnie","YesControl","sp",8,0.519,"31.758","--undefined--"
"4818",59,"A30VAYXB85107X","ItemBilly","Agent","sp",1,0.379,"30.365","--undefined--"
"4819",59,"A30VAYXB85107X","ItemBilly","Agent","NO",2,0.349,"67.123","127.396"
"4820",59,"A30VAYXB85107X","ItemBilly","Agent","sp",3,0.459,"42.357","137.968"
"4821",59,"A30VAYXB85107X","ItemBilly","Agent","BILLY",4,0.419,"69.288","133.511"
"4822",59,"A30VAYXB85107X","ItemBilly","Agent","IS",5,0.239,"60.732","115.339"
"4823",59,"A30VAYXB85107X","ItemBilly","Agent","KISSING",6,0.499,"62.105","124.595"
"4824",59,"A30VAYXB85107X","ItemBilly","Agent","sp",7,0.22,"35.097","--undefined--"
"4825",59,"A30VAYXB85107X","ItemBilly","Agent","ANDY",8,0.439,"62.012","118.992"
"4826",59,"A30VAYXB85107X","ItemBilly","Agent","sp",9,0.14,"36.054","--undefined--"
"4827",62,"A30VAYXB85107X","ItemSandy","Patient","sp",1,0.659,"30.333","--undefined--"
"4828",62,"A30VAYXB85107X","ItemSandy","Patient","NO",2,0.449,"66.606","128.671"
"4829",62,"A30VAYXB85107X","ItemSandy","Patient","sp",3,0.08,"48.775","132.698"
"4830",62,"A30VAYXB85107X","ItemSandy","Patient","SANDY",4,0.479,"65.301","131.765"
"4831",62,"A30VAYXB85107X","ItemSandy","Patient","IS",5,0.21,"62.906","136.705"
"4832",62,"A30VAYXB85107X","ItemSandy","Patient","PULLING",6,0.369,"60.375","137.126"
"4833",62,"A30VAYXB85107X","ItemSandy","Patient","TORI",7,0.519,"58.457","116.077"
"4834",62,"A30VAYXB85107X","ItemSandy","Patient","sp",8,0.239,"31.511","--undefined--"
"4835",63,"A30VAYXB85107X","ItemBilly","YesControl","sp",1,0.379,"28.959","--undefined--"
"4836",63,"A30VAYXB85107X","ItemBilly","YesControl","YES",2,0.419,"62.561","130.361"
"4837",63,"A30VAYXB85107X","ItemBilly","YesControl","sp",3,0.04,"32.343","--undefined--"
"4838",63,"A30VAYXB85107X","ItemBilly","YesControl","BILLY",4,0.289,"67.189","139.356"
"4839",63,"A30VAYXB85107X","ItemBilly","YesControl","IS",5,0.14,"65.834","135.629"
"4840",63,"A30VAYXB85107X","ItemBilly","YesControl","KISSING",6,0.369,"60.150","133.813"
"4841",63,"A30VAYXB85107X","ItemBilly","YesControl","ANDY",7,0.449,"61.493","121.166"
"4842",63,"A30VAYXB85107X","ItemBilly","YesControl","sp",8,0.309,"33.088","--undefined--"
"4843",65,"A30VAYXB85107X","ItemBonnie","Patient","sp",1,0.529,"26.746","146.550"
"4844",65,"A30VAYXB85107X","ItemBonnie","Patient","NO",2,0.389,"66.839","126.235"
"4845",65,"A30VAYXB85107X","ItemBonnie","Patient","sp",3,0.13,"40.045","132.467"
"4846",65,"A30VAYXB85107X","ItemBonnie","Patient","BONNIE",4,0.279,"67.711","123.942"
"4847",65,"A30VAYXB85107X","ItemBonnie","Patient","IS",5,0.19,"64.226","126.284"
"4848",65,"A30VAYXB85107X","ItemBonnie","Patient","KICKING",6,0.429,"58.291","129.847"
"4849",65,"A30VAYXB85107X","ItemBonnie","Patient","LAURIE",7,0.479,"64.359","127.536"
"4850",65,"A30VAYXB85107X","ItemBonnie","Patient","sp",8,0.2,"31.690","--undefined--"
"4851",68,"A30VAYXB85107X","ItemDory","Verb","sp",1,0.579,"31.015","--undefined--"
"4852",68,"A30VAYXB85107X","ItemDory","Verb","NO",2,0.289,"64.588","120.114"
"4853",68,"A30VAYXB85107X","ItemDory","Verb","sp",3,0.19,"45.269","132.709"
"4854",68,"A30VAYXB85107X","ItemDory","Verb","DORY",4,0.359,"68.023","133.589"
"4855",68,"A30VAYXB85107X","ItemDory","Verb","IS",5,0.14,"65.609","131.467"
"4856",68,"A30VAYXB85107X","ItemDory","Verb","sp",6,0.03,"40.794","135.291"
"4857",68,"A30VAYXB85107X","ItemDory","Verb","POKING",7,0.479,"61.631","137.168"
"4858",68,"A30VAYXB85107X","ItemDory","Verb","DONNY",8,0.449,"62.491","106.658"
"4859",68,"A30VAYXB85107X","ItemDory","Verb","sp",9,0.21,"30.724","--undefined--"
"4860",69,"A30VAYXB85107X","ItemSandy","YesControl","sp",1,0.718,"29.566","--undefined--"
"4861",69,"A30VAYXB85107X","ItemSandy","YesControl","YES",2,0.459,"62.569","124.977"
"4862",69,"A30VAYXB85107X","ItemSandy","YesControl","sp",3,0.04,"36.507","--undefined--"
"4863",69,"A30VAYXB85107X","ItemSandy","YesControl","SANDY",4,0.479,"67.525","141.553"
"4864",69,"A30VAYXB85107X","ItemSandy","YesControl","IS",5,0.17,"61.571","143.920"
"4865",69,"A30VAYXB85107X","ItemSandy","YesControl","PULLING",6,0.409,"66.158","141.293"
"4866",69,"A30VAYXB85107X","ItemSandy","YesControl","TORI",7,0.439,"59.871","129.645"
"4867",69,"A30VAYXB85107X","ItemSandy","YesControl","sp",8,0.429,"31.169","--undefined--"
"4868",72,"A30VAYXB85107X","ItemBilly","Patient","sp",1,0.479,"29.160","--undefined--"
"4869",72,"A30VAYXB85107X","ItemBilly","Patient","NO",2,0.339,"67.568","134.857"
"4870",72,"A30VAYXB85107X","ItemBilly","Patient","sp",3,0.22,"43.775","133.263"
"4871",72,"A30VAYXB85107X","ItemBilly","Patient","BILLY",4,0.309,"63.931","132.126"
"4872",72,"A30VAYXB85107X","ItemBilly","Patient","IS",5,0.13,"64.899","134.639"
"4873",72,"A30VAYXB85107X","ItemBilly","Patient","KISSING",6,0.369,"59.355","136.542"
"4874",72,"A30VAYXB85107X","ItemBilly","Patient","ANDY",7,0.659,"62.583","130.394"
"4875",72,"A30VAYXB85107X","ItemBilly","Patient","sp",8,0.309,"32.565","--undefined--"
"4876",76,"A30VAYXB85107X","ItemSandy","Verb","sp",1,0.619,"31.256","--undefined--"
"4877",76,"A30VAYXB85107X","ItemSandy","Verb","NO",2,0.369,"67.162","133.361"
"4878",76,"A30VAYXB85107X","ItemSandy","Verb","SANDY",3,0.439,"65.817","139.886"
"4879",76,"A30VAYXB85107X","ItemSandy","Verb","IS",4,0.2,"59.717","148.621"
"4880",76,"A30VAYXB85107X","ItemSandy","Verb","sp",5,0.06,"33.175","--undefined--"
"4881",76,"A30VAYXB85107X","ItemSandy","Verb","PULLING",6,0.439,"66.988","135.533"
"4882",76,"A30VAYXB85107X","ItemSandy","Verb","TORI",7,0.509,"59.696","120.102"
"4883",76,"A30VAYXB85107X","ItemSandy","Verb","sp",8,0.549,"30.986","--undefined--"
"4884",77,"A30VAYXB85107X","ItemDory","YesControl","sp",1,0.359,"27.772","--undefined--"
"4885",77,"A30VAYXB85107X","ItemDory","YesControl","YES",2,0.509,"62.267","129.864"
"4886",77,"A30VAYXB85107X","ItemDory","YesControl","sp",3,0.16,"33.920","--undefined--"
"4887",77,"A30VAYXB85107X","ItemDory","YesControl","DORY",4,0.329,"66.583","139.664"
"4888",77,"A30VAYXB85107X","ItemDory","YesControl","IS",5,0.14,"59.506","141.848"
"4889",77,"A30VAYXB85107X","ItemDory","YesControl","POKING",6,0.439,"59.529","134.725"
"4890",77,"A30VAYXB85107X","ItemDory","YesControl","DONNY",7,0.449,"63.415","124.238"
"4891",77,"A30VAYXB85107X","ItemDory","YesControl","sp",8,0.339,"31.963","--undefined--"
"4892",79,"A30VAYXB85107X","ItemBonnie","Agent","sp",1,0.349,"30.722","135.311"
"4893",79,"A30VAYXB85107X","ItemBonnie","Agent","NO",2,0.379,"66.664","131.155"
"4894",79,"A30VAYXB85107X","ItemBonnie","Agent","sp",3,0.12,"38.951","--undefined--"
"4895",79,"A30VAYXB85107X","ItemBonnie","Agent","BONNIE",4,0.369,"69.891","134.056"
"4896",79,"A30VAYXB85107X","ItemBonnie","Agent","IS",5,0.17,"60.869","123.571"
"4897",79,"A30VAYXB85107X","ItemBonnie","Agent","KICKING",6,0.419,"57.549","125.160"
"4898",79,"A30VAYXB85107X","ItemBonnie","Agent","LAURIE",7,0.399,"63.136","123.608"
"4899",79,"A30VAYXB85107X","ItemBonnie","Agent","sp",8,0.419,"33.916","--undefined--"
"4900",7,"A30VAYXB85107X","ItemBonnie","Agent","sp",1,1.277,"30.184","110.885"
"4901",7,"A30VAYXB85107X","ItemBonnie","Agent","NO",2,0.359,"65.671","126.442"
"4902",7,"A30VAYXB85107X","ItemBonnie","Agent","BONNIE",3,0.359,"63.475","133.901"
"4903",7,"A30VAYXB85107X","ItemBonnie","Agent","IS",4,0.22,"61.443","121.474"
"4904",7,"A30VAYXB85107X","ItemBonnie","Agent","KICKING",5,0.389,"51.911","123.726"
"4905",7,"A30VAYXB85107X","ItemBonnie","Agent","LAURIE",6,0.449,"60.279","118.847"
"4906",7,"A30VAYXB85107X","ItemBonnie","Agent","sp",7,0.599,"28.374","--undefined--"
"4907",82,"A30VAYXB85107X","ItemDory","Agent","sp",1,0.629,"28.773","--undefined--"
"4908",82,"A30VAYXB85107X","ItemDory","Agent","NO",2,0.329,"68.066","132.987"
"4909",82,"A30VAYXB85107X","ItemDory","Agent","sp",3,0.239,"39.865","132.400"
"4910",82,"A30VAYXB85107X","ItemDory","Agent","DORY",4,0.379,"69.884","145.884"
"4911",82,"A30VAYXB85107X","ItemDory","Agent","IS",5,0.15,"59.978","122.628"
"4912",82,"A30VAYXB85107X","ItemDory","Agent","POKING",6,0.479,"53.169","121.762"
"4913",82,"A30VAYXB85107X","ItemDory","Agent","DONNY",7,0.419,"62.423","120.340"
"4914",82,"A30VAYXB85107X","ItemDory","Agent","sp",8,0.379,"30.118","--undefined--"
"4915",84,"A30VAYXB85107X","ItemBilly","Verb","sp",1,0.379,"31.806","--undefined--"
"4916",84,"A30VAYXB85107X","ItemBilly","Verb","NO",2,0.399,"67.071","129.274"
"4917",84,"A30VAYXB85107X","ItemBilly","Verb","sp",3,0.18,"39.101","132.942"
"4918",84,"A30VAYXB85107X","ItemBilly","Verb","BILLY",4,0.299,"68.085","135.548"
"4919",84,"A30VAYXB85107X","ItemBilly","Verb","IS",5,0.15,"60.759","130.732"
"4920",84,"A30VAYXB85107X","ItemBilly","Verb","KISSING",6,0.459,"60.787","125.573"
"4921",84,"A30VAYXB85107X","ItemBilly","Verb","ANDY",7,0.399,"63.115","118.089"
"4922",84,"A30VAYXB85107X","ItemBilly","Verb","sp",8,0.22,"34.802","--undefined--"
"4923",9,"A30VAYXB85107X","ItemBilly","YesControl","sp",1,0.758,"26.046","--undefined--"
"4924",9,"A30VAYXB85107X","ItemBilly","YesControl","YES",2,0.449,"56.593","137.347"
"4925",9,"A30VAYXB85107X","ItemBilly","YesControl","BILLY",3,0.319,"64.852","145.808"
"4926",9,"A30VAYXB85107X","ItemBilly","YesControl","IS",4,0.16,"58.121","144.603"
"4927",9,"A30VAYXB85107X","ItemBilly","YesControl","KISSING",5,0.379,"59.726","134.905"
"4928",9,"A30VAYXB85107X","ItemBilly","YesControl","ANDY",6,0.369,"57.598","118.913"
"4929",9,"A30VAYXB85107X","ItemBilly","YesControl","sp",7,0.519,"28.076","--undefined--"
"4930",10,"A32U64W0S9PUA3","ItemSandy","Patient","sp",1,0.319,"-90.514","--undefined--"
"4931",10,"A32U64W0S9PUA3","ItemSandy","Patient","NO",2,0.359,"73.817","111.142"
"4932",10,"A32U64W0S9PUA3","ItemSandy","Patient","SANDY",3,0.489,"72.230","130.469"
"4933",10,"A32U64W0S9PUA3","ItemSandy","Patient","IS",4,0.329,"59.818","124.238"
"4934",10,"A32U64W0S9PUA3","ItemSandy","Patient","PULLING",5,0.399,"71.596","133.312"
"4935",10,"A32U64W0S9PUA3","ItemSandy","Patient","TORI",6,0.619,"63.003","138.344"
"4936",10,"A32U64W0S9PUA3","ItemSandy","Patient","sp",7,0.758,"-174.360","--undefined--"
"4937",14,"A32U64W0S9PUA3","ItemBilly","Verb","sp",1,0.449,"-179.988","--undefined--"
"4938",14,"A32U64W0S9PUA3","ItemBilly","Verb","NO",2,0.329,"68.372","108.938"
"4939",14,"A32U64W0S9PUA3","ItemBilly","Verb","BILLY",3,0.319,"72.711","128.416"
"4940",14,"A32U64W0S9PUA3","ItemBilly","Verb","IS",4,0.14,"72.484","118.662"
"4941",14,"A32U64W0S9PUA3","ItemBilly","Verb","sp",5,0.05,"69.952","--undefined--"
"4942",14,"A32U64W0S9PUA3","ItemBilly","Verb","KISSING",6,0.519,"65.475","117.442"
"4943",14,"A32U64W0S9PUA3","ItemBilly","Verb","ANDY",7,0.579,"61.449","110.101"
"4944",14,"A32U64W0S9PUA3","ItemBilly","Verb","sp",8,1.447,"14.331","--undefined--"
"4945",17,"A32U64W0S9PUA3","ItemDory","Patient","sp",1,0.459,"-142.205","--undefined--"
"4946",17,"A32U64W0S9PUA3","ItemDory","Patient","NO",2,0.369,"68.385","98.526"
"4947",17,"A32U64W0S9PUA3","ItemDory","Patient","DORY",3,0.359,"72.634","119.729"
"4948",17,"A32U64W0S9PUA3","ItemDory","Patient","IS",4,0.239,"58.732","102.754"
"4949",17,"A32U64W0S9PUA3","ItemDory","Patient","POKING",5,0.459,"66.114","125.738"
"4950",17,"A32U64W0S9PUA3","ItemDory","Patient","DONNY",6,0.549,"64.866","101.139"
"4951",17,"A32U64W0S9PUA3","ItemDory","Patient","sp",7,1.307,"-221.555","--undefined--"
"4952",20,"A32U64W0S9PUA3","ItemSandy","Agent","sp",1,0.569,"-227.662","--undefined--"
"4953",20,"A32U64W0S9PUA3","ItemSandy","Agent","NO",2,0.279,"70.520","107.728"
"4954",20,"A32U64W0S9PUA3","ItemSandy","Agent","SANDY",3,0.519,"73.168","124.784"
"4955",20,"A32U64W0S9PUA3","ItemSandy","Agent","IS",4,0.309,"62.686","96.108"
"4956",20,"A32U64W0S9PUA3","ItemSandy","Agent","PULLING",5,0.399,"64.470","96.407"
"4957",20,"A32U64W0S9PUA3","ItemSandy","Agent","TORI",6,0.509,"58.632","92.178"
"4958",20,"A32U64W0S9PUA3","ItemSandy","Agent","sp",7,0.928,"-171.913","--undefined--"
"4959",21,"A32U64W0S9PUA3","ItemBilly","YesControl","sp",1,0.429,"16.336","--undefined--"
"4960",21,"A32U64W0S9PUA3","ItemBilly","YesControl","YES",2,0.469,"62.558","99.765"
"4961",21,"A32U64W0S9PUA3","ItemBilly","YesControl","BILLY",3,0.329,"69.155","127.441"
"4962",21,"A32U64W0S9PUA3","ItemBilly","YesControl","IS",4,0.229,"65.324","107.778"
"4963",21,"A32U64W0S9PUA3","ItemBilly","YesControl","KISSING",5,0.509,"65.764","129.670"
"4964",21,"A32U64W0S9PUA3","ItemBilly","YesControl","ANDY",6,0.589,"61.224","105.530"
"4965",21,"A32U64W0S9PUA3","ItemBilly","YesControl","sp",7,0.858,"-154.221","--undefined--"
"4966",26,"A32U64W0S9PUA3","ItemDory","YesControl","sp",1,0.499,"-62.720","--undefined--"
"4967",26,"A32U64W0S9PUA3","ItemDory","YesControl","YES",2,0.559,"62.235","100.521"
"4968",26,"A32U64W0S9PUA3","ItemDory","YesControl","DORY",3,0.349,"72.039","115.413"
"4969",26,"A32U64W0S9PUA3","ItemDory","YesControl","IS",4,0.22,"59.855","104.122"
"4970",26,"A32U64W0S9PUA3","ItemDory","YesControl","POKING",5,0.499,"62.542","118.489"
"4971",26,"A32U64W0S9PUA3","ItemDory","YesControl","DONNY",6,0.499,"63.153","93.974"
"4972",26,"A32U64W0S9PUA3","ItemDory","YesControl","sp",7,1.167,"-176.066","--undefined--"
"4973",28,"A32U64W0S9PUA3","ItemBonnie","Verb","sp",1,0.499,"-120.903","--undefined--"
"4974",28,"A32U64W0S9PUA3","ItemBonnie","Verb","NO",2,0.329,"68.088","105.247"
"4975",28,"A32U64W0S9PUA3","ItemBonnie","Verb","BONNIE",3,0.319,"72.007","118.397"
"4976",28,"A32U64W0S9PUA3","ItemBonnie","Verb","IS",4,0.289,"61.674","107.776"
"4977",28,"A32U64W0S9PUA3","ItemBonnie","Verb","sp",5,0.04,"59.432","--undefined--"
"4978",28,"A32U64W0S9PUA3","ItemBonnie","Verb","KICKING",6,0.459,"67.100","114.413"
"4979",28,"A32U64W0S9PUA3","ItemBonnie","Verb","LAURIE",7,0.389,"65.510","94.280"
"4980",28,"A32U64W0S9PUA3","ItemBonnie","Verb","sp",8,0.998,"-185.350","--undefined--"
"4981",30,"A32U64W0S9PUA3","ItemSandy","YesControl","sp",1,0.379,"-56.305","--undefined--"
"4982",30,"A32U64W0S9PUA3","ItemSandy","YesControl","YES",2,0.678,"-8.794","99.991"
"4983",30,"A32U64W0S9PUA3","ItemSandy","YesControl","SANDY",3,0.539,"66.645","122.675"
"4984",30,"A32U64W0S9PUA3","ItemSandy","YesControl","IS",4,0.279,"60.324","105.625"
"4985",30,"A32U64W0S9PUA3","ItemSandy","YesControl","PULLING",5,0.439,"65.814","129.481"
"4986",30,"A32U64W0S9PUA3","ItemSandy","YesControl","TORI",6,0.499,"57.550","99.353"
"4987",30,"A32U64W0S9PUA3","ItemSandy","YesControl","sp",7,0.878,"-252.165","--undefined--"
"4988",32,"A32U64W0S9PUA3","ItemDory","Verb","sp",1,0.459,"15.368","--undefined--"
"4989",32,"A32U64W0S9PUA3","ItemDory","Verb","NO",2,0.359,"68.928","105.026"
"4990",32,"A32U64W0S9PUA3","ItemDory","Verb","DORY",3,0.379,"74.340","117.493"
"4991",32,"A32U64W0S9PUA3","ItemDory","Verb","IS",4,0.229,"57.199","102.730"
"4992",32,"A32U64W0S9PUA3","ItemDory","Verb","POKING",5,0.489,"64.838","120.021"
"4993",32,"A32U64W0S9PUA3","ItemDory","Verb","DONNY",6,0.519,"67.104","112.844"
"4994",32,"A32U64W0S9PUA3","ItemDory","Verb","sp",7,0.659,"24.511","--undefined--"
"4995",34,"A32U64W0S9PUA3","ItemBonnie","YesControl","sp",1,0.569,"-42.018","--undefined--"
"4996",34,"A32U64W0S9PUA3","ItemBonnie","YesControl","YES",2,0.429,"62.381","99.211"
"4997",34,"A32U64W0S9PUA3","ItemBonnie","YesControl","BONNIE",3,0.379,"71.186","116.279"
"4998",34,"A32U64W0S9PUA3","ItemBonnie","YesControl","IS",4,0.299,"64.521","106.738"
"4999",34,"A32U64W0S9PUA3","ItemBonnie","YesControl","KICKING",5,0.439,"65.331","123.068"
"5000",34,"A32U64W0S9PUA3","ItemBonnie","YesControl","LAURIE",6,0.449,"66.231","96.636"
"5001",34,"A32U64W0S9PUA3","ItemBonnie","YesControl","sp",7,1.038,"-21.349","--undefined--"
"5002",35,"A32U64W0S9PUA3","ItemSandy","Verb","sp",1,0.459,"4.371","--undefined--"
"5003",35,"A32U64W0S9PUA3","ItemSandy","Verb","NO",2,0.239,"71.539","105.643"
"5004",35,"A32U64W0S9PUA3","ItemSandy","Verb","SANDY",3,0.449,"69.800","117.407"
"5005",35,"A32U64W0S9PUA3","ItemSandy","Verb","IS",4,0.339,"56.951","107.885"
"5006",35,"A32U64W0S9PUA3","ItemSandy","Verb","PULLING",5,0.359,"69.250","123.564"
"5007",35,"A32U64W0S9PUA3","ItemSandy","Verb","TORI",6,0.559,"58.888","97.502"
"5008",35,"A32U64W0S9PUA3","ItemSandy","Verb","sp",7,1.566,"-249.764","--undefined--"
"5009",41,"A32U64W0S9PUA3","ItemDory","Patient","sp",1,0.868,"-53.438","123.647"
"5010",41,"A32U64W0S9PUA3","ItemDory","Patient","NO",2,0.369,"71.964","114.546"
"5011",41,"A32U64W0S9PUA3","ItemDory","Patient","DORY",3,0.379,"77.414","134.075"
"5012",41,"A32U64W0S9PUA3","ItemDory","Patient","IS",4,0.279,"63.796","112.858"
"5013",41,"A32U64W0S9PUA3","ItemDory","Patient","POKING",5,0.479,"71.935","141.159"
"5014",41,"A32U64W0S9PUA3","ItemDory","Patient","DONNY",6,0.529,"64.679","104.048"
"5015",41,"A32U64W0S9PUA3","ItemDory","Patient","sp",7,0.748,"-170.115","--undefined--"
"5016",43,"A32U64W0S9PUA3","ItemBonnie","Verb","sp",1,0.03,"35.786","--undefined--"
"5017",43,"A32U64W0S9PUA3","ItemBonnie","Verb","NO",2,0.06,"41.676","--undefined--"
"5018",43,"A32U64W0S9PUA3","ItemBonnie","Verb","BONNIE",3,1.207,"10.028","120.226"
"5019",43,"A32U64W0S9PUA3","ItemBonnie","Verb","IS",4,0.15,"73.513","114.707"
"5020",43,"A32U64W0S9PUA3","ItemBonnie","Verb","sp",5,0.07,"64.395","--undefined--"
"5021",43,"A32U64W0S9PUA3","ItemBonnie","Verb","KICKING",6,0.529,"71.170","131.456"
"5022",43,"A32U64W0S9PUA3","ItemBonnie","Verb","LAURIE",7,0.479,"69.872","105.621"
"5023",43,"A32U64W0S9PUA3","ItemBonnie","Verb","sp",8,0.798,"-100.112","--undefined--"
"5024",45,"A32U64W0S9PUA3","ItemSandy","YesControl","sp",1,0.609,"-46.083","--undefined--"
"5025",45,"A32U64W0S9PUA3","ItemSandy","YesControl","YES",2,0.549,"63.633","111.227"
"5026",45,"A32U64W0S9PUA3","ItemSandy","YesControl","SANDY",3,0.479,"70.916","123.735"
"5027",45,"A32U64W0S9PUA3","ItemSandy","YesControl","IS",4,0.369,"66.038","108.278"
"5028",45,"A32U64W0S9PUA3","ItemSandy","YesControl","PULLING",5,0.479,"69.331","131.270"
"5029",45,"A32U64W0S9PUA3","ItemSandy","YesControl","TORI",6,0.549,"63.926","105.180"
"5030",45,"A32U64W0S9PUA3","ItemSandy","YesControl","sp",7,0.988,"-208.983","--undefined--"
"5031",46,"A32U64W0S9PUA3","ItemBonnie","Patient","sp",1,0.698,"-153.107","--undefined--"
"5032",46,"A32U64W0S9PUA3","ItemBonnie","Patient","NO",2,0.429,"68.688","110.053"
"5033",46,"A32U64W0S9PUA3","ItemBonnie","Patient","BONNIE",3,0.319,"74.247","124.313"
"5034",46,"A32U64W0S9PUA3","ItemBonnie","Patient","IS",4,0.18,"73.781","120.767"
"5035",46,"A32U64W0S9PUA3","ItemBonnie","Patient","sp",5,0.04,"64.380","--undefined--"
"5036",46,"A32U64W0S9PUA3","ItemBonnie","Patient","KICKING",6,0.529,"68.133","135.417"
"5037",46,"A32U64W0S9PUA3","ItemBonnie","Patient","LAURIE",7,0.499,"66.995","106.213"
"5038",46,"A32U64W0S9PUA3","ItemBonnie","Patient","sp",8,0.998,"-210.908","--undefined--"
"5039",49,"A32U64W0S9PUA3","ItemBilly","Patient","sp",1,0.659,"-125.254","--undefined--"
"5040",49,"A32U64W0S9PUA3","ItemBilly","Patient","NO",2,0.339,"70.583","116.560"
"5041",49,"A32U64W0S9PUA3","ItemBilly","Patient","BILLY",3,0.309,"75.851","127.193"
"5042",49,"A32U64W0S9PUA3","ItemBilly","Patient","IS",4,0.279,"74.073","123.640"
"5043",49,"A32U64W0S9PUA3","ItemBilly","Patient","sp",5,0.04,"63.688","--undefined--"
"5044",49,"A32U64W0S9PUA3","ItemBilly","Patient","KISSING",6,0.559,"68.226","137.597"
"5045",49,"A32U64W0S9PUA3","ItemBilly","Patient","ANDY",7,0.569,"66.522","128.509"
"5046",49,"A32U64W0S9PUA3","ItemBilly","Patient","sp",8,1.038,"-250.577","--undefined--"
"5047",51,"A32U64W0S9PUA3","ItemDory","Agent","sp",1,0.479,"10.673","--undefined--"
"5048",51,"A32U64W0S9PUA3","ItemDory","Agent","NO",2,0.479,"69.861","112.172"
"5049",51,"A32U64W0S9PUA3","ItemDory","Agent","DORY",3,0.389,"75.286","122.681"
"5050",51,"A32U64W0S9PUA3","ItemDory","Agent","IS",4,0.319,"64.812","104.433"
"5051",51,"A32U64W0S9PUA3","ItemDory","Agent","POKING",5,0.439,"64.554","104.670"
"5052",51,"A32U64W0S9PUA3","ItemDory","Agent","DONNY",6,0.429,"64.056","98.176"
"5053",51,"A32U64W0S9PUA3","ItemDory","Agent","sp",7,0.978,"-223.358","--undefined--"
"5054",52,"A32U64W0S9PUA3","ItemBonnie","YesControl","sp",1,0.469,"-116.117","--undefined--"
"5055",52,"A32U64W0S9PUA3","ItemBonnie","YesControl","YES",2,0.519,"61.319","107.282"
"5056",52,"A32U64W0S9PUA3","ItemBonnie","YesControl","BONNIE",3,0.359,"74.106","125.390"
